f_crop,f_prod_system,f_region,x0_crops
"Semi-natural pastures, wooded",conventional,2414,38.73162629
"Semi-natural pastures, wooded",conventional,2415,16.86546378
"Semi-natural pastures, wooded",conventional,2419,27.75144084
"Semi-natural pastures, wooded",conventional,2511,42.02295897
"Semi-natural pastures, wooded",conventional,2512,3.996107006
"Semi-natural pastures, wooded",conventional,2519,0
"Semi-natural pastures, wooded",conventional,2521,6.045302443
"Semi-natural pastures, wooded",conventional,311,75.73495759
"Semi-natural pastures, wooded",conventional,312,140.2184965
"Semi-natural pastures, wooded",conventional,321,88.06354417
"Semi-natural pastures, wooded",conventional,322,393.7213108
"Semi-natural pastures, wooded",conventional,411,40.867955
"Semi-natural pastures, wooded",conventional,421,126.9959485
"Semi-natural pastures, wooded",conventional,422,36.20868223
"Semi-natural pastures, wooded",conventional,431,169.3777073
"Semi-natural pastures, wooded",conventional,511,218.3522387
"Semi-natural pastures, wooded",conventional,512,397.2891768
"Semi-natural pastures, wooded",conventional,513,43.57656787
"Semi-natural pastures, wooded",conventional,514,146.5590511
"Semi-natural pastures, wooded",conventional,515,191.858849
"Semi-natural pastures, wooded",conventional,521,70.58508075
"Semi-natural pastures, wooded",conventional,611,135.7289245
"Semi-natural pastures, wooded",conventional,612,239.0970305
"Semi-natural pastures, wooded",conventional,621,67.30332832
"Semi-natural pastures, wooded",conventional,622,224.8222476
"Semi-natural pastures, wooded",conventional,711,13.44505694
"Semi-natural pastures, wooded",conventional,731,116.0405837
"Semi-natural pastures, wooded",conventional,811,71.59875347
"Semi-natural pastures, wooded",conventional,812,162.5942501
"Semi-natural pastures, wooded",conventional,813,100.9811088
"Semi-natural pastures, wooded",conventional,814,275.9429977
"Semi-natural pastures, wooded",conventional,821,490.6522795
"Semi-natural pastures, wooded",conventional,831,209.4506912
"Semi-natural pastures, wooded",conventional,911,350.5824147
"Semi-natural pastures, wooded",conventional,912,253.4097649
"Semi-natural pastures, wooded",conventional,913,566.0161073
"Semi-natural pastures, wooded",organic,1011,5.313454318
"Semi-natural pastures, wooded",organic,111,31.15625483
"Semi-natural pastures, wooded",organic,1111,6.89321641
"Semi-natural pastures, wooded",organic,1112,4.657348369
"Semi-natural pastures, wooded",organic,112,87.72936252
"Semi-natural pastures, wooded",organic,1121,2.76725035
"Semi-natural pastures, wooded",organic,1122,0.543978384
"Semi-natural pastures, wooded",organic,1123,0.050656825
"Semi-natural pastures, wooded",organic,1124,9.570886041
"Semi-natural pastures, wooded",organic,1131,9.520746596
"Semi-natural pastures, wooded",organic,1211,0.313107914
"Semi-natural pastures, wooded",organic,1212,0.052950524
"Semi-natural pastures, wooded",organic,1213,2.470191291
"Semi-natural pastures, wooded",organic,1214,1.508460416
"Semi-natural pastures, wooded",organic,1215,4.644654195
"Semi-natural pastures, wooded",organic,1216,0
"Semi-natural pastures, wooded",organic,1221,8.573175947
"Semi-natural pastures, wooded",organic,1222,1.132345468
"Semi-natural pastures, wooded",organic,1311,2.970460825
"Semi-natural pastures, wooded",organic,1321,3.380355635
"Semi-natural pastures, wooded",organic,1322,10.42758356
"Semi-natural pastures, wooded",organic,1331,22.04576118
"Semi-natural pastures, wooded",organic,1411,45.97364317
"Semi-natural pastures, wooded",organic,1412,7.76597739
"Semi-natural pastures, wooded",organic,1421,21.81325522
"Semi-natural pastures, wooded",organic,1511,84.334557
"Semi-natural pastures, wooded",organic,1512,14.49659035
"Semi-natural pastures, wooded",organic,1521,18.57219284
"Semi-natural pastures, wooded",organic,1522,6.030428976
"Semi-natural pastures, wooded",organic,1611,35.83341293
"Semi-natural pastures, wooded",organic,1612,28.83205105
"Semi-natural pastures, wooded",organic,1613,29.25106678
"Semi-natural pastures, wooded",organic,1614,39.35927303
"Semi-natural pastures, wooded",organic,1615,19.3602732
"Semi-natural pastures, wooded",organic,1616,18.36221875
"Semi-natural pastures, wooded",organic,1617,44.86430772
"Semi-natural pastures, wooded",organic,1621,30.4342
"Semi-natural pastures, wooded",organic,1622,13.24019503
"Semi-natural pastures, wooded",organic,1623,18.45669547
"Semi-natural pastures, wooded",organic,1711,12.81124517
"Semi-natural pastures, wooded",organic,1712,31.32554622
"Semi-natural pastures, wooded",organic,1713,23.92511063
"Semi-natural pastures, wooded",organic,1721,61.88643891
"Semi-natural pastures, wooded",organic,1722,35.54612163
"Semi-natural pastures, wooded",organic,1723,25.45995669
"Semi-natural pastures, wooded",organic,1724,33.30349104
"Semi-natural pastures, wooded",organic,1811,36.34272691
"Semi-natural pastures, wooded",organic,1812,38.64770501
"Semi-natural pastures, wooded",organic,1813,44.07339247
"Semi-natural pastures, wooded",organic,1821,19.18261676
"Semi-natural pastures, wooded",organic,1911,23.66753032
"Semi-natural pastures, wooded",organic,1912,3.21307875
"Semi-natural pastures, wooded",organic,1921,5.33031323
"Semi-natural pastures, wooded",organic,1922,10.86544314
"Semi-natural pastures, wooded",organic,2011,21.99651969
"Semi-natural pastures, wooded",organic,2012,377.5699576
"Semi-natural pastures, wooded",organic,2019,0
"Semi-natural pastures, wooded",organic,2111,85.56832909
"Semi-natural pastures, wooded",organic,2121,57.51679287
"Semi-natural pastures, wooded",organic,2122,55.69610211
"Semi-natural pastures, wooded",organic,2211,9.63980125
"Semi-natural pastures, wooded",organic,2212,5.350385581
"Semi-natural pastures, wooded",organic,2221,44.32985055
"Semi-natural pastures, wooded",organic,2311,51.3987737
"Semi-natural pastures, wooded",organic,2312,41.13971446
"Semi-natural pastures, wooded",organic,2319,46.39055297
"Semi-natural pastures, wooded",organic,2331,258.3353882
"Semi-natural pastures, wooded",organic,2411,3.945142035
"Semi-natural pastures, wooded",organic,2412,0.148857203
"Semi-natural pastures, wooded",organic,2413,0.900924674
"Semi-natural pastures, wooded",organic,2414,7.969766741
"Semi-natural pastures, wooded",organic,2415,3.585814556
"Semi-natural pastures, wooded",organic,2419,3.700390491
"Semi-natural pastures, wooded",organic,2511,25.43784293
"Semi-natural pastures, wooded",organic,2512,1.223368861
"Semi-natural pastures, wooded",organic,2519,0
"Semi-natural pastures, wooded",organic,2521,1.779998772
"Semi-natural pastures, wooded",organic,311,35.81002819
"Semi-natural pastures, wooded",organic,312,65.36134946
"Semi-natural pastures, wooded",organic,321,40.37916536
"Semi-natural pastures, wooded",organic,322,172.656672
"Semi-natural pastures, wooded",organic,411,25.44977095
"Semi-natural pastures, wooded",organic,421,66.32957141
"Semi-natural pastures, wooded",organic,422,22.48405246
"Semi-natural pastures, wooded",organic,431,97.62054152
"Semi-natural pastures, wooded",organic,511,113.195574
"Semi-natural pastures, wooded",organic,512,220.8029164
"Semi-natural pastures, wooded",organic,513,23.68445764
"Semi-natural pastures, wooded",organic,514,81.60762578
"Semi-natural pastures, wooded",organic,515,108.1525708
"Semi-natural pastures, wooded",organic,521,39.15039751
"Semi-natural pastures, wooded",organic,611,37.2679925
"Semi-natural pastures, wooded",organic,612,66.34234463
"Semi-natural pastures, wooded",organic,621,15.65061297
"Semi-natural pastures, wooded",organic,622,57.88050796
"Semi-natural pastures, wooded",organic,711,2.725542169
"Semi-natural pastures, wooded",organic,731,20.55567652
"Semi-natural pastures, wooded",organic,811,4.110462113
"Semi-natural pastures, wooded",organic,812,21.34770665
"Semi-natural pastures, wooded",organic,813,17.01863416
"Semi-natural pastures, wooded",organic,814,46.33874356
"Semi-natural pastures, wooded",organic,821,117.7612827
"Semi-natural pastures, wooded",organic,831,33.19452912
"Semi-natural pastures, wooded",organic,911,210.2586819
"Semi-natural pastures, wooded",organic,912,152.6138837
"Semi-natural pastures, wooded",organic,913,301.8081469
Short rotation coppice,conventional,1011,0.715869038
Short rotation coppice,conventional,111,120.47675
Short rotation coppice,conventional,1111,203.0903185
Short rotation coppice,conventional,1112,69.69781633
Short rotation coppice,conventional,112,42.33864487
Short rotation coppice,conventional,1121,105.5336884
Short rotation coppice,conventional,1122,57.26205633
Short rotation coppice,conventional,1123,52.29164451
Short rotation coppice,conventional,1124,41.61590439
Short rotation coppice,conventional,1131,13.05012452
Short rotation coppice,conventional,1211,109.5340238
Short rotation coppice,conventional,1212,179.7061641
Short rotation coppice,conventional,1213,429.3326027
Short rotation coppice,conventional,1214,48.62975362
Short rotation coppice,conventional,1215,300.8063323
Short rotation coppice,conventional,1216,124.1009117
Short rotation coppice,conventional,1221,130.566776
Short rotation coppice,conventional,1222,27.42384382
Short rotation coppice,conventional,1311,30.38169715
Short rotation coppice,conventional,1321,0
Short rotation coppice,conventional,1322,10.46247665
Short rotation coppice,conventional,1331,15.93904882
Short rotation coppice,conventional,1411,0
Short rotation coppice,conventional,1412,1.801392178
Short rotation coppice,conventional,1421,0
Short rotation coppice,conventional,1511,24.82644423
Short rotation coppice,conventional,1512,10.48129915
Short rotation coppice,conventional,1521,0
Short rotation coppice,conventional,1522,4.033664905
Short rotation coppice,conventional,1611,9.724743067
Short rotation coppice,conventional,1612,49.41536483
Short rotation coppice,conventional,1613,9.285562368
Short rotation coppice,conventional,1614,9.348546573
Short rotation coppice,conventional,1615,64.28426321
Short rotation coppice,conventional,1616,98.76335941
Short rotation coppice,conventional,1617,14.0282666
Short rotation coppice,conventional,1621,54.90179598
Short rotation coppice,conventional,1622,81.12667442
Short rotation coppice,conventional,1623,84.26569979
Short rotation coppice,conventional,1711,62.43325599
Short rotation coppice,conventional,1712,37.73026459
Short rotation coppice,conventional,1713,0
Short rotation coppice,conventional,1721,0
Short rotation coppice,conventional,1722,0
Short rotation coppice,conventional,1723,8.711701836
Short rotation coppice,conventional,1724,0
Short rotation coppice,conventional,1811,108.2197461
Short rotation coppice,conventional,1812,381.0308423
Short rotation coppice,conventional,1813,32.36199308
Short rotation coppice,conventional,1821,517.2484515
Short rotation coppice,conventional,1911,364.5303723
Short rotation coppice,conventional,1912,79.90614364
Short rotation coppice,conventional,1921,492.40134
Short rotation coppice,conventional,1922,135.6663516
Short rotation coppice,conventional,2011,135.8746102
Short rotation coppice,conventional,2012,0
Short rotation coppice,conventional,2019,0
Short rotation coppice,conventional,2111,0
Short rotation coppice,conventional,2121,14.57085263
Short rotation coppice,conventional,2122,0
Short rotation coppice,conventional,2211,0
Short rotation coppice,conventional,2212,7.918511327
Short rotation coppice,conventional,2221,0
Short rotation coppice,conventional,2311,0
Short rotation coppice,conventional,2312,0
Short rotation coppice,conventional,2319,0
Short rotation coppice,conventional,2331,0
Short rotation coppice,conventional,2411,0
Short rotation coppice,conventional,2412,0
Short rotation coppice,conventional,2413,0
Short rotation coppice,conventional,2414,0
Short rotation coppice,conventional,2415,0
Short rotation coppice,conventional,2419,0
Short rotation coppice,conventional,2511,0
Short rotation coppice,conventional,2512,0
Short rotation coppice,conventional,2519,0
Short rotation coppice,conventional,2521,0
Short rotation coppice,conventional,311,329.296355
Short rotation coppice,conventional,312,78.74213212
Short rotation coppice,conventional,321,624.6026033
Short rotation coppice,conventional,322,0
Short rotation coppice,conventional,411,202.1290692
Short rotation coppice,conventional,421,342.8625325
Short rotation coppice,conventional,422,316.9080374
Short rotation coppice,conventional,431,290.1222493
Short rotation coppice,conventional,511,11.41458237
Short rotation coppice,conventional,512,95.53005294
Short rotation coppice,conventional,513,28.94582319
Short rotation coppice,conventional,514,145.2936655
Short rotation coppice,conventional,515,60.3242734
Short rotation coppice,conventional,521,33.20807746
Short rotation coppice,conventional,611,0
Short rotation coppice,conventional,612,0
Short rotation coppice,conventional,621,12.27257013
Short rotation coppice,conventional,622,39.60021045
Short rotation coppice,conventional,711,10.33416917
Short rotation coppice,conventional,731,27.35834146
Short rotation coppice,conventional,811,4.847263043
Short rotation coppice,conventional,812,0
Short rotation coppice,conventional,813,28.02859206
Short rotation coppice,conventional,814,0.675614096
Short rotation coppice,conventional,821,320.6698205
Short rotation coppice,conventional,831,15.49328079
Short rotation coppice,conventional,911,0
Short rotation coppice,conventional,912,24.668
Short rotation coppice,conventional,913,0
Short rotation coppice,organic,1011,0.000130962
Short rotation coppice,organic,111,9.037249978
Short rotation coppice,organic,1111,3.333681536
Short rotation coppice,organic,1112,1.136183665
Short rotation coppice,organic,112,3.529355126
Short rotation coppice,organic,1121,1.732311571
Short rotation coppice,organic,1122,0.939943673
Short rotation coppice,organic,1123,0.85835549
Short rotation coppice,organic,1124,0.416095613
Short rotation coppice,organic,1131,0.211875477
Short rotation coppice,organic,1211,1.797976169
Short rotation coppice,organic,1212,2.949835943
Short rotation coppice,organic,1213,7.047397341
Short rotation coppice,organic,1214,0.798246381
Short rotation coppice,organic,1215,4.93766775
Short rotation coppice,organic,1216,2.037088331
Short rotation coppice,organic,1221,2.143224028
Short rotation coppice,organic,1222,0.450156179
Short rotation coppice,organic,1311,0.114302849
Short rotation coppice,organic,1321,0
Short rotation coppice,organic,1322,1.203523346
Short rotation coppice,organic,1331,0.510951181
Short rotation coppice,organic,1411,0
Short rotation coppice,organic,1412,0.280607822
Short rotation coppice,organic,1421,0
Short rotation coppice,organic,1511,3.775555772
Short rotation coppice,organic,1512,1.632700846
Short rotation coppice,organic,1521,0
Short rotation coppice,organic,1522,0.628335095
Short rotation coppice,organic,1611,1.675256933
Short rotation coppice,organic,1612,7.702635174
Short rotation coppice,organic,1613,1.446437632
Short rotation coppice,organic,1614,1.471453427
Short rotation coppice,organic,1615,10.01373679
Short rotation coppice,organic,1616,15.38464059
Short rotation coppice,organic,1617,1.955733397
Short rotation coppice,organic,1621,8.552204017
Short rotation coppice,organic,1622,12.63732558
Short rotation coppice,organic,1623,13.12630021
Short rotation coppice,organic,1711,7.060744013
Short rotation coppice,organic,1712,4.179735406
Short rotation coppice,organic,1713,0
Short rotation coppice,organic,1721,0
Short rotation coppice,organic,1722,0
Short rotation coppice,organic,1723,0.618298164
Short rotation coppice,organic,1724,0
Short rotation coppice,organic,1811,3.474253884
Short rotation coppice,organic,1812,9.985157652
Short rotation coppice,organic,1813,0.892006925
Short rotation coppice,organic,1821,12.66754855
Short rotation coppice,organic,1911,7.203627704
Short rotation coppice,organic,1912,1.553856356
Short rotation coppice,organic,1921,10.41866003
Short rotation coppice,organic,1922,3.481648428
Short rotation coppice,organic,2011,4.505389799
Short rotation coppice,organic,2012,0
Short rotation coppice,organic,2019,0
Short rotation coppice,organic,2111,0
Short rotation coppice,organic,2121,2.911147366
Short rotation coppice,organic,2122,0
Short rotation coppice,organic,2211,0
Short rotation coppice,organic,2212,2.493488673
Short rotation coppice,organic,2221,0
Short rotation coppice,organic,2311,0
Short rotation coppice,organic,2312,0
Short rotation coppice,organic,2319,0
Short rotation coppice,organic,2331,0
Short rotation coppice,organic,2411,0
Short rotation coppice,organic,2412,0
Short rotation coppice,organic,2413,0
Short rotation coppice,organic,2414,0
Short rotation coppice,organic,2415,0
Short rotation coppice,organic,2419,0
Short rotation coppice,organic,2511,0
Short rotation coppice,organic,2512,0
Short rotation coppice,organic,2519,0
Short rotation coppice,organic,2521,0
Short rotation coppice,organic,311,8.733644955
Short rotation coppice,organic,312,2.093867876
Short rotation coppice,organic,321,23.04339668
Short rotation coppice,organic,322,0
Short rotation coppice,organic,411,7.222930776
Short rotation coppice,organic,421,18.72746754
Short rotation coppice,organic,422,10.25596264
Short rotation coppice,organic,431,11.71975065
Short rotation coppice,organic,511,0.757417633
Short rotation coppice,organic,512,6.285947056
Short rotation coppice,organic,513,1.920176808
Short rotation coppice,organic,514,9.638334516
Short rotation coppice,organic,515,4.001726603
Short rotation coppice,organic,521,1.995922537
Short rotation coppice,organic,611,0
Short rotation coppice,organic,612,0
Short rotation coppice,organic,621,1.135429865
Short rotation coppice,organic,622,6.081789554
Short rotation coppice,organic,711,0.299830827
Short rotation coppice,organic,731,0.471658542
Short rotation coppice,organic,811,0.168736957
Short rotation coppice,organic,812,0
Short rotation coppice,organic,813,0.995407942
Short rotation coppice,organic,814,0.024385904
Short rotation coppice,organic,821,12.97417946
Short rotation coppice,organic,831,0.368719214
Short rotation coppice,organic,911,0
Short rotation coppice,organic,912,0
Short rotation coppice,organic,913,0
Strawberries,conventional,1011,214.3244489
Strawberries,conventional,111,0
Strawberries,conventional,1111,430.3133479
Strawberries,conventional,1112,155.5520852
Strawberries,conventional,112,0
Strawberries,conventional,1121,220.1971601
Strawberries,conventional,1122,0
Strawberries,conventional,1123,8.58086461
Strawberries,conventional,1124,0.013203189
Strawberries,conventional,1131,0.094666478
Strawberries,conventional,1211,53.73746153
Strawberries,conventional,1212,0
Strawberries,conventional,1213,1.992806876
Strawberries,conventional,1214,15.75764199
Strawberries,conventional,1215,0.171420828
Strawberries,conventional,1216,117.0664156
Strawberries,conventional,1221,2.274016362
Strawberries,conventional,1222,13.17348756
Strawberries,conventional,1311,50.47558487
Strawberries,conventional,1321,23.34245776
Strawberries,conventional,1322,0
Strawberries,conventional,1331,0.084679274
Strawberries,conventional,1411,22.03935837
Strawberries,conventional,1412,69.49668514
Strawberries,conventional,1421,0
Strawberries,conventional,1511,15.26139664
Strawberries,conventional,1512,0
Strawberries,conventional,1521,1.561819638
Strawberries,conventional,1522,0
Strawberries,conventional,1611,6.937249457
Strawberries,conventional,1612,0
Strawberries,conventional,1613,0
Strawberries,conventional,1614,0
Strawberries,conventional,1615,0
Strawberries,conventional,1616,0.439643018
Strawberries,conventional,1617,0
Strawberries,conventional,1621,27.16670581
Strawberries,conventional,1622,0
Strawberries,conventional,1623,0
Strawberries,conventional,1711,48.47251779
Strawberries,conventional,1712,0
Strawberries,conventional,1713,0.887789165
Strawberries,conventional,1721,0
Strawberries,conventional,1722,0
Strawberries,conventional,1723,0
Strawberries,conventional,1724,0
Strawberries,conventional,1811,0
Strawberries,conventional,1812,0
Strawberries,conventional,1813,0
Strawberries,conventional,1821,0
Strawberries,conventional,1911,0
Strawberries,conventional,1912,0
Strawberries,conventional,1921,0
Strawberries,conventional,1922,0
Strawberries,conventional,2011,0
Strawberries,conventional,2012,0
Strawberries,conventional,2019,0
Strawberries,conventional,2111,0
Strawberries,conventional,2121,0
Strawberries,conventional,2122,52.3533656
Strawberries,conventional,2211,2.418046038
Strawberries,conventional,2212,0
Strawberries,conventional,2221,9.703884226
Strawberries,conventional,2311,27.12856839
Strawberries,conventional,2312,0
Strawberries,conventional,2319,0
Strawberries,conventional,2331,0
Strawberries,conventional,2411,0
Strawberries,conventional,2412,0
Strawberries,conventional,2413,8.760210489
Strawberries,conventional,2414,0
Strawberries,conventional,2415,0
Strawberries,conventional,2419,0
Strawberries,conventional,2511,13.04592592
Strawberries,conventional,2512,1.581043308
Strawberries,conventional,2519,0
Strawberries,conventional,2521,0
Strawberries,conventional,311,43.19088628
Strawberries,conventional,312,0
Strawberries,conventional,321,0
Strawberries,conventional,322,0
Strawberries,conventional,411,4.156973087
Strawberries,conventional,421,18.45593307
Strawberries,conventional,422,0
Strawberries,conventional,431,15.09288289
Strawberries,conventional,511,0
Strawberries,conventional,512,0
Strawberries,conventional,513,31.85503189
Strawberries,conventional,514,0
Strawberries,conventional,515,61.0126049
Strawberries,conventional,521,7.211296077
Strawberries,conventional,611,0
Strawberries,conventional,612,16.32198249
Strawberries,conventional,621,0
Strawberries,conventional,622,1.707581556
Strawberries,conventional,711,0
Strawberries,conventional,731,15.39718224
Strawberries,conventional,811,388.6872292
Strawberries,conventional,812,65.77219901
Strawberries,conventional,813,3.465457489
Strawberries,conventional,814,0.208734619
Strawberries,conventional,821,0
Strawberries,conventional,831,0
Strawberries,conventional,911,6.425650005
Strawberries,conventional,912,17.94594271
Strawberries,conventional,913,2.076029499
Strawberries,organic,1011,0.869787398
Strawberries,organic,111,0
Strawberries,organic,1111,32.34498733
Strawberries,organic,1112,11.61125527
Strawberries,organic,112,0
Strawberries,organic,1121,16.55136748
Strawberries,organic,1122,0
Strawberries,organic,1123,0.64499035
Strawberries,organic,1124,0.000538436
Strawberries,organic,1131,0.003080016
Strawberries,organic,1211,4.039236804
Strawberries,organic,1212,0
Strawberries,organic,1213,0.149791573
Strawberries,organic,1214,1.184440903
Strawberries,organic,1215,0.01288504
Strawberries,organic,1216,8.799428945
Strawberries,organic,1221,0.170929
Strawberries,organic,1222,0.990200026
Strawberries,organic,1311,0.455341651
Strawberries,organic,1321,0.253791298
Strawberries,organic,1322,0
Strawberries,organic,1331,0.001071197
Strawberries,organic,1411,0.587832618
Strawberries,organic,1412,1.853611964
Strawberries,organic,1421,0
Strawberries,organic,1511,0.392829798
Strawberries,organic,1512,0
Strawberries,organic,1521,0.038268085
Strawberries,organic,1522,0
Strawberries,organic,1611,0.080721008
Strawberries,organic,1612,0
Strawberries,organic,1613,0
Strawberries,organic,1614,0
Strawberries,organic,1615,0
Strawberries,organic,1616,0.011726136
Strawberries,organic,1617,0
Strawberries,organic,1621,0.724588961
Strawberries,organic,1622,0
Strawberries,organic,1623,0
Strawberries,organic,1711,0.137145884
Strawberries,organic,1712,0
Strawberries,organic,1713,0.002547157
Strawberries,organic,1721,0
Strawberries,organic,1722,0
Strawberries,organic,1723,0
Strawberries,organic,1724,0
Strawberries,organic,1811,0
Strawberries,organic,1812,0
Strawberries,organic,1813,0
Strawberries,organic,1821,0
Strawberries,organic,1911,0
Strawberries,organic,1912,0
Strawberries,organic,1921,0
Strawberries,organic,1922,0
Strawberries,organic,2011,0
Strawberries,organic,2012,0
Strawberries,organic,2019,0
Strawberries,organic,2111,0
Strawberries,organic,2121,0
Strawberries,organic,2122,0.252972291
Strawberries,organic,2211,0.008526763
Strawberries,organic,2212,0
Strawberries,organic,2221,0.026521286
Strawberries,organic,2311,0.108115407
Strawberries,organic,2312,0
Strawberries,organic,2319,0
Strawberries,organic,2331,0
Strawberries,organic,2411,0
Strawberries,organic,2412,0
Strawberries,organic,2413,0.010102558
Strawberries,organic,2414,0
Strawberries,organic,2415,0
Strawberries,organic,2419,0
Strawberries,organic,2511,0.091536599
Strawberries,organic,2512,0.011181122
Strawberries,organic,2519,0
Strawberries,organic,2521,0
Strawberries,organic,311,0.135302548
Strawberries,organic,312,0
Strawberries,organic,321,0
Strawberries,organic,322,0
Strawberries,organic,411,0.005719326
Strawberries,organic,421,0.035939609
Strawberries,organic,422,0
Strawberries,organic,431,0.021866916
Strawberries,organic,511,0
Strawberries,organic,512,0
Strawberries,organic,513,0.088211167
Strawberries,organic,514,0
Strawberries,organic,515,0.168952682
Strawberries,organic,521,0.017967373
Strawberries,organic,611,0
Strawberries,organic,612,0.017685648
Strawberries,organic,621,0
Strawberries,organic,622,0.001888451
Strawberries,organic,711,0
Strawberries,organic,731,0.368025487
Strawberries,organic,811,2.774524589
Strawberries,organic,812,0.474159579
Strawberries,organic,813,0.024982894
Strawberries,organic,814,0.001490613
Strawberries,organic,821,0
Strawberries,organic,831,0
Strawberries,organic,911,0.134204363
Strawberries,organic,912,0.374814036
Strawberries,organic,913,0.043359383
"Strawberries, greenhouse",conventional,1011,3545.206913
"Strawberries, greenhouse",conventional,111,139.4579855
"Strawberries, greenhouse",conventional,1111,10911.29415
"Strawberries, greenhouse",conventional,1112,254.9582323
"Strawberries, greenhouse",conventional,112,298.9198324
"Strawberries, greenhouse",conventional,1121,2995.457441
"Strawberries, greenhouse",conventional,1122,10.19338296
"Strawberries, greenhouse",conventional,1123,720.0456325
"Strawberries, greenhouse",conventional,1124,104.2040672
"Strawberries, greenhouse",conventional,1131,4.95265378
"Strawberries, greenhouse",conventional,1211,8065.355294
"Strawberries, greenhouse",conventional,1212,492.5270541
"Strawberries, greenhouse",conventional,1213,71.03566336
"Strawberries, greenhouse",conventional,1214,836.5385136
"Strawberries, greenhouse",conventional,1215,165.0471145
"Strawberries, greenhouse",conventional,1216,1366.640873
"Strawberries, greenhouse",conventional,1221,10.91477028
"Strawberries, greenhouse",conventional,1222,3463.229748
"Strawberries, greenhouse",conventional,1311,552.9953594
"Strawberries, greenhouse",conventional,1321,701.1631957
"Strawberries, greenhouse",conventional,1322,10.92112791
"Strawberries, greenhouse",conventional,1331,572.3021928
"Strawberries, greenhouse",conventional,1411,8.262033706
"Strawberries, greenhouse",conventional,1412,33.42791361
"Strawberries, greenhouse",conventional,1421,10.31822745
"Strawberries, greenhouse",conventional,1511,16.80997264
"Strawberries, greenhouse",conventional,1512,2.403909888
"Strawberries, greenhouse",conventional,1521,6.102313111
"Strawberries, greenhouse",conventional,1522,0.877986596
"Strawberries, greenhouse",conventional,1611,9.863593266
"Strawberries, greenhouse",conventional,1612,97.73132301
"Strawberries, greenhouse",conventional,1613,33.66594908
"Strawberries, greenhouse",conventional,1614,63.31039398
"Strawberries, greenhouse",conventional,1615,581.2073712
"Strawberries, greenhouse",conventional,1616,60.1001954
"Strawberries, greenhouse",conventional,1617,7.095655754
"Strawberries, greenhouse",conventional,1621,8.741394138
"Strawberries, greenhouse",conventional,1622,161.184403
"Strawberries, greenhouse",conventional,1623,624.0716565
"Strawberries, greenhouse",conventional,1711,31.96611422
"Strawberries, greenhouse",conventional,1712,6.847789217
"Strawberries, greenhouse",conventional,1713,5.884041093
"Strawberries, greenhouse",conventional,1721,0
"Strawberries, greenhouse",conventional,1722,8.003159125
"Strawberries, greenhouse",conventional,1723,28.16720838
"Strawberries, greenhouse",conventional,1724,6.904650529
"Strawberries, greenhouse",conventional,1811,35.49412187
"Strawberries, greenhouse",conventional,1812,154.0522504
"Strawberries, greenhouse",conventional,1813,3.936641659
"Strawberries, greenhouse",conventional,1821,25.07165333
"Strawberries, greenhouse",conventional,1911,7.518125278
"Strawberries, greenhouse",conventional,1912,0.223439599
"Strawberries, greenhouse",conventional,1921,7.879658145
"Strawberries, greenhouse",conventional,1922,39.1864131
"Strawberries, greenhouse",conventional,2011,81.50174962
"Strawberries, greenhouse",conventional,2012,77.96603758
"Strawberries, greenhouse",conventional,2019,0
"Strawberries, greenhouse",conventional,2111,29.29742674
"Strawberries, greenhouse",conventional,2121,63.55355864
"Strawberries, greenhouse",conventional,2122,2.853138142
"Strawberries, greenhouse",conventional,2211,84.6466068
"Strawberries, greenhouse",conventional,2212,174.1975305
"Strawberries, greenhouse",conventional,2221,221.0947196
"Strawberries, greenhouse",conventional,2311,6.198894
"Strawberries, greenhouse",conventional,2312,0
"Strawberries, greenhouse",conventional,2319,0
"Strawberries, greenhouse",conventional,2331,0
"Strawberries, greenhouse",conventional,2411,295.2854829
"Strawberries, greenhouse",conventional,2412,127.2637674
"Strawberries, greenhouse",conventional,2413,2.295248062
"Strawberries, greenhouse",conventional,2414,101.2124581
"Strawberries, greenhouse",conventional,2415,0
"Strawberries, greenhouse",conventional,2419,0
"Strawberries, greenhouse",conventional,2511,135.5720649
"Strawberries, greenhouse",conventional,2512,102.2754488
"Strawberries, greenhouse",conventional,2519,0
"Strawberries, greenhouse",conventional,2521,0
"Strawberries, greenhouse",conventional,311,63.79654178
"Strawberries, greenhouse",conventional,312,1.674525733
"Strawberries, greenhouse",conventional,321,951.4158279
"Strawberries, greenhouse",conventional,322,378.6806954
"Strawberries, greenhouse",conventional,411,39.56116169
"Strawberries, greenhouse",conventional,421,1846.039695
"Strawberries, greenhouse",conventional,422,86.87949197
"Strawberries, greenhouse",conventional,431,116.7480276
"Strawberries, greenhouse",conventional,511,0.905050119
"Strawberries, greenhouse",conventional,512,11.05328554
"Strawberries, greenhouse",conventional,513,1034.037223
"Strawberries, greenhouse",conventional,514,153.0568329
"Strawberries, greenhouse",conventional,515,223.1652694
"Strawberries, greenhouse",conventional,521,4.843996343
"Strawberries, greenhouse",conventional,611,6.578061376
"Strawberries, greenhouse",conventional,612,85.21946484
"Strawberries, greenhouse",conventional,621,22.63973431
"Strawberries, greenhouse",conventional,622,10.176093
"Strawberries, greenhouse",conventional,711,13.78380546
"Strawberries, greenhouse",conventional,731,43.96225069
"Strawberries, greenhouse",conventional,811,628.77486
"Strawberries, greenhouse",conventional,812,340.6409008
"Strawberries, greenhouse",conventional,813,0.749725809
"Strawberries, greenhouse",conventional,814,1.223591477
